tmdb_id,imdb_id,title,original_language,release_year,overview,genres,vote_average,vote_count,poster_url
333,tt0303785,Bollywood/Hollywood,en,2002.0,"Rahul Seth is a dashing young millionaire who believes he is ""western"" enough to rebel against his mother and grandmother. They are not too keen about his Caucasian girlfriend Kimberly who, to make matters worse, is a pop star. Before you can say ""karmic intervention,"" Kimberly dies in a freak accident and Rahul is devastated. Instead of allowing him to mourn in peace, Rahul's mother sees the opportunity she's been waiting for. She threatens to call off his sister's wedding unless he finds himself a ""nice Indian girl."" Rahul enlists the services of Sue, a fiercely independent escort whom he believes to be Hispanic, and therefore not ""married"" to the conventions taught to young Indian women. With a wink in her eye, Sue accepts the deal to pose as his Indian bride-to-be. She needs the money and having never been a fan of the typical Indian male, she feels her heart is safe. The charade begins....","Comedy, Drama, Music, Romance",5.6,31,https://image.tmdb.org/t/p/w500/pXIVHT73QG70nZZdsVMwa0OgFUK.jpg
347,tt0020163,People on Sunday,de,1930.0,"A semi-documentary experimental 1930 German silent film created by amateurs with a small budget. With authentic scenes of the metropolis city of Berlin, it's the first film from the later famous screenwriters/directors Billy Wilder and Fred Zinnemann.",Drama,7.2,112,https://image.tmdb.org/t/p/w500/gWIkCmYaRDlA78WMIfRUlURuLCZ.jpg
65869,tt0238627,Attraction,en,2001.0,A writer/radio advice show host fails to heed his own advice as he stalks his ex-girlfriend and then becomes involved with an actress friend of hers.,"Thriller, Romance",6.9,99,https://image.tmdb.org/t/p/w500/sTexeAs91LXC3qp8SbI73pYsqVr.jpg
33125,tt0118751,Border,hi,1997.0,"Amidst the 1971 Indo-Pak war, a company of 120 Indian soldiers stationed at the border region of Longewala in Rajasthan must defend their post through the night against two thousand Pakistani troops armed with tanks. Based on the true events of the Battle of Longewala.","History, Action, War, Drama",6.506,82,https://image.tmdb.org/t/p/w500/vYih9kPSCh6CrJsZFWugXOY0ySj.jpg
33115,tt0040919,Unfaithfully Yours,en,1948.0,"Before he left for a brief European visit, symphony conductor Sir Alfred De Carter casually asked his staid brother-in-law August to look out for his young wife, Daphne, during his absence. August has hired a private detective to keep tabs on her. But when the private eye's report suggests Daphne might have been canoodling with his secretary, Sir Alfred begins to imagine how he might take his revenge.","Comedy, Romance",7.234,124,https://image.tmdb.org/t/p/w500/kJ5lV3SuD1yHgBPOfKQaJcoR09z.jpg
349,tt0428430,Cockles and Muscles,fr,2005.0,Crustacés et coquillages is a fresh French comedy film with numerous surprise turnarounds and about the tolerance of a family of four. The family spend an idealistic summer vacation together where each of the family members gets involved in a new or old relationship.,Comedy,5.8,37,https://image.tmdb.org/t/p/w500/eQPrrzj76pQxmprQ3LpHhriZqlJ.jpg
351,tt0416213,Longing,de,2006.0,"An average, everyday metalworker and volunteer firefighter content in his marriage to his childhood sweetheart finds his emotions unexpectedly stirred when he falls for a pretty waitress from a nearby town.",Drama,6.2,24,https://image.tmdb.org/t/p/w500/sRihbZIwNLXDyv5OC6wDWPSGhEM.jpg
229756,tt2404237,Hanasaku Iroha the Movie: Home Sweet Home,ja,2013.0,"While sorting through a mess of books in the staff room, Ohana happens upon one of Denroku's log books from long ago. Within it, it recounts a story of Ohana's mom when she was the same age as her.","Animation, Drama, Comedy",6.2,42,https://image.tmdb.org/t/p/w500/t5RxZfhMEloJdTB4wcsYiCAsUPV.jpg
383,tt0089537,Mala Noche,en,1987.0,Walt is a lonely convenience store clerk who has fallen in love with a Mexican migrant worker named Johnny. Though Walt has little in common with the object of his affections — including a shared language — his desire to possess Johnny prompts a sexual awakening that results in a tangled love triangle.,"Drama, Romance",6.1,117,https://image.tmdb.org/t/p/w500/gAtkeNjk054tEl3jCHtF1wOFCx1.jpg
33142,tt0494290,Vivah,hi,2006.0,"Poonam, a traditionally brought-up young woman, is to marry Prem, a groom chosen by her uncle. Poonam and Prem's faith and love are to be tested however, when an accident occurs and Poonam might be scarred for life.","Romance, Drama",6.645,93,https://image.tmdb.org/t/p/w500/e5zFYX3hW1TNeFCzRw7ET2DxRPm.jpg
426375,tt6197494,Malicious,en,2018.0,A young college professor and his pregnant wife unwittingly release a malevolent entity with murderous intentions.,"Thriller, Horror",5.6,183,https://image.tmdb.org/t/p/w500/ms6V9gUMcw6T6ENgUCU7SL5x7dl.jpg
229749,tt2362991,When Calls the Heart,en,2013.0,"Elizabeth Thatcher, a cultured young teacher in 1910, fears leaving her comfortable world in the city. But when she accepts a teaching position in a frontier town, she finds new purpose and love with a handsome Royal Canadian Mountie.","Drama, Romance, Comedy, TV Movie",6.6,58,https://image.tmdb.org/t/p/w500/jKQKlEwii03hzgsxHPpiG01vkiZ.jpg
33166,tt0064253,Downhill Racer,en,1969.0,"An ambitious young skier, determined to break all existing records, is contemptuous of the teamwork advocated by the US coach when they go to Europe for the Olympics.",Drama,5.9,104,https://image.tmdb.org/t/p/w500/cIHcteKsKc05fYYdXRctnpN9aT5.jpg
885110,tt15847872,Amina,en,2021.0,"In 16th-century Zazzau, now Zaria, Nigeria, Amina must utilize her military skills and tactics to defend her family's kingdom. Based on a true story.","War, History, Drama",6.412,136,https://image.tmdb.org/t/p/w500/hMIQiwLpBfTfe3ZbRlNx4225Mgg.jpg
1016184,,The Lord of the Rings: The Rings of Power Global Fan Screening,en,2022.0,"An edited version of the first two episodes of The Lord of the Rings: The Rings of Power, shown exclusively to fans in cinemas around the world in August 2022. In a time of relative peace, an ensemble cast of characters confronts the re-emergence of evil to Middle-earth.","Fantasy, Adventure, Drama",7.4,51,https://image.tmdb.org/t/p/w500/oCGyh2JSQNW0PT5jp1QvG4QIljj.jpg
1278360,tt32244679,The Roast of Tom Brady,en,2024.0,Offensive lines. Full-contact comedy. Kevin Hart hosts this all-star roast of NFL legend Tom Brady.,Comedy,6.8,43,https://image.tmdb.org/t/p/w500/guph6RgrrQSDQpDckGaIHLS5wzg.jpg
1147266,tt33478321,You Will Die in 6 Hours,ko,2024.0,"Jung-yoon was approached by a random stranger named Jun-woo, who told her she'd be dead in six hours. As she follows him for answers, she begins to question whether he's her savior or the one trying to put her in danger.","Thriller, Mystery",6.467,45,https://image.tmdb.org/t/p/w500/2HSvt2PF2tSyKL4GRRniwE1URGI.jpg
197033,tt2235902,Geography Club,en,2013.0,"A coming-of-age movie that tells a story unfolding in every high school around the country -- a story of kids hiding their true identities in plain sight, even as they feverishly pursue their hearts' desires.","Comedy, Drama, Romance",6.2,159,https://image.tmdb.org/t/p/w500/oPwDoem41nOxe1tEI5p65tYTbpe.jpg
33194,tt0115005,Xiu Xiu: The Sent-Down Girl,zh,1998.0,"Young teen girl Xiu Xiu is sent away to a remote corner of the Sichuan steppes for manual labor in 1975 (sending young people to there was a part of Cultural Revolution in China). A year later, she agrees to go to even more remote spot with a Tibetan saddle tramp Lao Jin to learn horse herding.",Drama,7.2,46,https://image.tmdb.org/t/p/w500/f60ZzxvcNjQG1aXomXuKWEzS2pP.jpg
428,tt0806679,Summer '04,de,2006.0,"A character study of a family on vacation. The emotional abyss and problems are behind the seemingly nice facade of an intact family as they experience guilt, love, and jealousy.","Drama, Romance",5.7,25,https://image.tmdb.org/t/p/w500/iXZX1B2BaAXEo59KCV1CY4K1S4j.jpg
65935,tt0074868,The Margin,fr,1976.0,"A businessman leaves his country home, and wife and young son for a business trip to Paris. While there he develops a sexual and spiritual bond with a call girl.",Drama,5.932,44,https://image.tmdb.org/t/p/w500/lglqEFrAYHcAi8s6FeNtRru8P5O.jpg
33201,tt0174792,Jeremiah,en,1998.0,"The young Jeremiah grows up in a priest's family in the village of Anathoth, near Jerusalem. God appears to Jeremiah in different human guises on several occasions, and makes it clear that he has been selected to announce God's message to the people of Jerusalem.","Adventure, Drama, TV Movie",6.8,44,https://image.tmdb.org/t/p/w500/3QeItnMubKWCs7geoxbqQConXXM.jpg
407,tt0162426,Short Sharp Shock,de,1998.0,"Gabriel, Bobby and Costa are old friends from Altona, a multicultural hood in Hamburg. Just out of prison, Gabriel wants to turn his back on crime, but the others continue to operate as petty criminals. Friendships are tested as the trio navigate a dark world of mafia bosses and deals gone wrong.","Crime, Drama",6.659,91,https://image.tmdb.org/t/p/w500/cVyYb5REN5cX5CWAr7wcdu7cT4Y.jpg
33202,tt0104561,Jo Jeeta Wohi Sikandar,hi,1992.0,"Sanjay, a carefree young man, experiences mental and physical transformation to compete in an inter-collegiate bicycle race after his elder brother is unable to participate due to an injury.",Drama,7.138,98,https://image.tmdb.org/t/p/w500/ua2QjZneNg6FsxrccsTkLy1wnwc.jpg
410,tt0477877,Summer in Berlin,de,2005.0,An intimate study of two women friends who come to each other because of troubles with everyday life and with men and thus try to enjoy a life based on their ideas.,"Comedy, Drama",6.2,60,https://image.tmdb.org/t/p/w500/9zu21w5SwWDSHZI7P5fv8wJqUz5.jpg
393656,tt5615976,Date with Love,en,2016.0,"When a boy’s video to a female star goes viral, it scores him a date with his celebrity crush to the prom. Complications arise when the famous starlet falls for the boy’s small-town teacher.","Comedy, TV Movie, Romance",6.3,113,https://image.tmdb.org/t/p/w500/1PNd2Pq40EMcekkcgpQuy1lf7Yc.jpg
442,tt0314524,Popular Music,sv,2004.0,"Matti and Niila, growing up in the mid-sixties in the harsh and conservative environment of a Finnish-speaking part of Tornedalen in Swedish Laponia, close to the Finnish border. Their big dream is to become rock stars. In the present the now grown-up Matti feels guilt for the death of his drug-addicted rock star friend Niila.","Comedy, Drama",6.2,63,https://image.tmdb.org/t/p/w500/79nUxKn6kPagIOHcOMsev3UxT38.jpg
426410,tt4207112,Score: A Film Music Documentary,en,2017.0,"Music is an integral part of most films, adding emotion and nuance while often remaining invisible to audiences. Matt Schrader shines a spotlight on the overlooked craft of film composing, gathering many of the art form’s most influential practitioners, from Hans Zimmer and Danny Elfman to Quincy Jones and Randy Newman, to uncover their creative process. Tracing key developments in the evolution of music in film, and exploring some of cinema’s most iconic soundtracks, 'Score' is an aural valentine for film lovers.","Music, Documentary",7.1,120,https://image.tmdb.org/t/p/w500/hlass0Pq1j6WD6JAucH3mXBoWo4.jpg
446,tt0351238,Distant Lights,de,2003.0,Lichter is an episodic tale from Hans-Christian Schmid about the life on the border between Germany and Poland. The film sheds light on the everyday stories of escape and desperateness.,Drama,7.4,31,https://image.tmdb.org/t/p/w500/vpKnM9Vc8jADfOfhM9ftOCimKv9.jpg
623034,tt4572116,The Haunted,en,2018.0,"In a rambling, isolated house, Emily’s first night-shift as carer to an elderly dementia patient turns into a nightmare as she is tormented by a vengeful spirit and uncovers the house's dark secrets.","Horror, Thriller, Mystery",6.4,76,https://image.tmdb.org/t/p/w500/1MSE3VYrosSTLL6Mze6hvKrIRyo.jpg
33221,tt0104522,Into the West,en,1992.0,"Accused of a crime they didn't commit, two city kids and a magical horse are about to become the coolest outlaws ever to ride Into The West.","Adventure, Drama, Family, Fantasy, Western",6.4,53,https://image.tmdb.org/t/p/w500/k9e63dUNxu5MtXCCB3trUXtXX58.jpg
262610,tt0210685,Flow,en,1996.0,A filmmaker talks about his work and love life with an unseen friend behind the camera. We also watch four of his short films.,"Drama, Comedy, Horror, Crime",7.6,55,https://image.tmdb.org/t/p/w500/uqUwD865PnyxEKXVdHrHEL6bRIj.jpg
33228,tt0063260,The Magus,en,1968.0,A teacher on a Greek island becomes involved in bizarre mind-games with the island's magus (magician) and a beautiful young woman.,"Mystery, Drama, Fantasy",5.5,33,https://image.tmdb.org/t/p/w500/sMfTUp1Ic53zKZwtskLt9XLeUCU.jpg
65994,tt0047365,Prince Valiant,en,1954.0,A young Viking prince strives to become a knight in King Arthur's Court and restore his exiled father to his rightful throne.,"Adventure, Action, Romance",6.0,65,https://image.tmdb.org/t/p/w500/o7q1JvtEmU46XecF9NWw7kmiswS.jpg
465,tt0094596,36 Fillette,fr,1988.0,A 14-year-old pursues romance with a man while vacationing with her family in Switzerland.,"Drama, Romance",4.9,39,https://image.tmdb.org/t/p/w500/8ClbHCNKkTQggKLKFUVLLVVokdV.jpg
460,tt0416331,Go for Zucker,de,2004.0,Germany director Dani Levy filmed this comedy about Jewish life in today’s Germany along side the familiar east-west conflict. With it great success this film is a joyful comedy of humor and knowledge.,Comedy,6.1,59,https://image.tmdb.org/t/p/w500/sDAVHwXZI3yMSBOqjZGtiEyfhQt.jpg
33247,tt0104745,The Living End,en,1992.0,Two HIV-positive young men — a semi-employed film critic and a hot hustler — tear off on a cross-country crime spree.,"Crime, Drama, Romance",6.705,88,https://image.tmdb.org/t/p/w500/zmPkGH3UkDOdVRNfMGxEcAKGj4v.jpg
786918,tt13846472,Promises,fr,2022.0,"Clémence, the fearless mayor of a town near Paris, is completing the final term of her political career. With her faithful right-hand man Yazid, she has long fought for this town plagued by inequality, unemployment and slumlords. However, when Clémence is approached to become Minister, her ambition arises, questioning her devotion and commitment to her citizens. Will her political integrity and election promises survive her newly found ambition?",Drama,6.285,128,https://image.tmdb.org/t/p/w500/kO9muUDMi40FpnrqRvkMqCwc5Ac.jpg
464,tt0382330,As It Is in Heaven,sv,2004.0,"A musical romantic tragedy about a famous composer who moves back to his small hometown after having had heart troubles. His search for a simple everyday life leads him into teaching the local church choir, which is not easily accepted by the town yet the choir builds a great love for their teacher.","Romance, Drama, Comedy, Music",7.102,186,https://image.tmdb.org/t/p/w500/ygJ6RQQSmXRQLPpUKP9SCdKXSKJ.jpg
